No,ポケモン名,技名前,タイプ,分類,威力,命中,PP,技のヒット数,技の説明,更新日,候補
6,メガリザードンY,すてみタックル,ノーマル,物理,120,100,16,1,与えたダメージの1/3を自分も受ける。,2026/4/10,
6,メガリザードンY,メガトンキック,ノーマル,物理,120,75,8,1,通常の攻撃技。,2026/4/10,
6,メガリザードンY,のしかかり,ノーマル,物理,85,100,16,1,30%の確率で相手をまひ状態にする。ちいさくなる状態の相手には、威力が2倍になり必ず命中する。,2026/4/10,
6,メガリザードンY,からげんき,ノーマル,物理,70,100,20,1,自分がどく、もうどく、まひ、やけど状態のいずれかの場合 威力が2倍になる。やけど状態による物理技のダメージが半減される効果は無視する。,2026/4/10,
6,メガリザードンY,はかいこうせん,ノーマル,特殊,150,90,8,1,使った次のターン、自分は反動状態になる。,2026/4/10,
6,メガリザードンY,りんしょう,ノーマル,特殊,60,100,16,1,同じターンに複数のポケモンがこの技を使うと、1匹目が使ったすぐ後に2匹目以降が使う。2匹目以降の威力は2倍になる。,2026/4/10,
6,メガリザードンY,ウェザーボール,ノーマル,特殊,50,100,12,1,天気が変わっていると、威力が2倍になりタイプも変わる。にほんばれ状態：ほのお、あめ状態：みず、ゆき状態：こおり、すなあらし状態：いわ。,2026/4/10,TRUE
6,メガリザードンY,いびき,ノーマル,特殊,50,100,16,1,自分がねむり状態の場合使うことができる。30%の確率で相手をひるませる。,2026/4/10,
6,メガリザードンY,てだすけ,ノーマル,変化,0,-,20,,使ったターン中、味方の技の威力を1.5倍する。,2026/4/10,
6,メガリザードンY,ねごと,ノーマル,変化,0,-,12,,自分がねむり状態の場合使うことができる。自分が覚えている他の技の中からいずれかの技を使う。,2026/4/10,
6,メガリザードンY,こらえる,ノーマル,変化,0,-,12,,使ったターン中はひんしになる技のダメージを受けると、HPを1残して耐える。連続で使うと成功率が前に使った時の1/3になる。,2026/4/10,
6,メガリザードンY,はらだいこ,ノーマル,変化,0,-,12,,自分のHPを最大HPの1/2減らし、攻撃を6段階目まで上げる。残りHPが足りない場合は失敗する。,2026/4/10,
6,メガリザードンY,こわいかお,ノーマル,変化,0,100,12,,相手の素早さを2段階下げる。,2026/4/10,
6,メガリザードンY,みがわり,ノーマル,変化,0,-,12,,自分のHPを最大HPの1/4減らしみがわりを出す。みがわりは、自分の代わりに技を受ける。最大HPの1/4のダメージを受けると消える。,2026/4/10,
6,メガリザードンY,ほえる,ノーマル,変化,0,-,20,,相手に控えがいる場合、相手をランダムに交代させる。,2026/4/10,
6,メガリザードンY,つるぎのまい,ノーマル,変化,0,-,20,,自分の攻撃を2段階上げる。,2026/4/10,
6,メガリザードンY,フレアドライブ,ほのお,物理,120,100,16,1,相手に与えたダメージの1/3を自分も受ける。10%の確率で相手をやけど状態にする。使うとこおり状態が治る。,2026/4/10,
6,メガリザードンY,やけっぱち,ほのお,物理,75,100,12,1,前のターン自分が動けなかったり技を外したり失敗していた場合、威力が2倍になる。,2026/4/10,
6,メガリザードンY,ほのおのパンチ,ほのお,物理,75,100,16,1,10%の確率で相手をやけど状態にする。,2026/4/10,
6,メガリザードンY,ほのおのキバ,ほのお,物理,65,95,16,1,10%の確率で相手をやけど状態にする。10%の確率で相手をひるませる。,2026/4/10,
6,メガリザードンY,ヒートスタンプ,ほのお,物理,,100,12,1,自分が相手より重いほど威力が上がる。威力40ー120。ちいさくなる状態の相手には、威力が2倍になり必ず命中する。,2026/4/10,
6,メガリザードンY,ブラストバーン,ほのお,特殊,150,90,8,1,使った次のターン、自分は反動状態になる。,2026/4/10,
6,メガリザードンY,れんごく,ほのお,特殊,100,50,8,1,相手をやけど状態にする。,2026/4/10,
6,メガリザードンY,ほのおのうず,ほのお,特殊,35,85,16,1,相手をバインド状態にする。,2026/4/10,
6,メガリザードンY,おにび,ほのお,変化,0,85,16,,相手をやけど状態にする。,2026/4/10,
6,メガリザードンY,かみなり,でんき,特殊,110,70,12,1,30%の確率で相手をまひ状態にする。あめ状態の場合、相手に必ず命中する。空中状態の相手にも当たる。,2026/4/10,
6,メガリザードンY,かみなりパンチ,でんき,物理,75,100,16,1,10%の確率で相手をまひ状態にする。,2026/4/10,
6,メガリザードンY,そらをとぶ,ひこう,物理,90,95,16,1,使ったターンで空中状態になり、次のターンで攻撃する。,2026/4/10,
6,メガリザードンY,つばめがえし,ひこう,物理,60,-,20,1,必ず命中する。,2026/4/10,
6,メガリザードンY,アクロバット,ひこう,物理,55,100,16,1,自分が道具を持っていない場合威力が2倍になる。,2026/4/10,
6,メガリザードンY,ぼうふう,ひこう,特殊,110,70,12,1,30%の確率で相手をこんらん状態にする。あめ状態の場合、相手に必ず命中する。空中状態の相手にも当たる。,2026/4/10,
6,メガリザードンY,エアスラッシュ,ひこう,特殊,75,95,16,1,30%の確率で相手をひるませる。,2026/4/10,TRUE
6,メガリザードンY,エアカッター,ひこう,特殊,60,95,20,1,きゅうしょアップ+1で攻撃する。,2026/4/10,
6,メガリザードンY,はねやすめ,ひこう,変化,0,-,8,,自分のHPを最大HPの1/2回復する。ひこうタイプが使うとそのターン中ひこうタイプでなくなる。,2026/4/10,
6,メガリザードンY,いわなだれ,いわ,物理,75,90,12,1,30%の確率で相手をひるませる。,2026/4/10,
6,メガリザードンY,がんせきふうじ,いわ,物理,60,95,16,1,相手の素早さを1段階下げる。,2026/4/10,
6,メガリザードンY,すなあらし,いわ,変化,0,-,8,,5ターンの間すなあらし状態にする。,2026/4/10,
6,メガリザードンY,じしん,じめん,物理,100,100,12,1,地中状態の相手には威力が2倍になる。グラスフィールド状態の時、威力が1/2になる。,2026/4/10,
6,メガリザードンY,あなをほる,じめん,物理,80,100,12,1,使ったターンで地中状態になり、次のターンで攻撃する。,2026/4/10,
6,メガリザードンY,じならし,じめん,物理,60,100,20,1,相手の素早さを1段階下げる。グラスフィールド状態の時、威力が1/2になる。,2026/4/10,
6,メガリザードンY,ねっさのだいち,じめん,特殊,70,100,12,1,30%の確率で相手をやけど状態にする。相手のこおり状態を治す。使うと自分のこおり状態を治す。,2026/4/10,TRUE
6,メガリザードンY,きあいパンチ,かくとう,物理,150,100,20,1,自分が技を使うターンで、先に相手からの技のダメージを受けると失敗する。,2026/4/10,
6,メガリザードンY,かわらわり,かくとう,物理,75,100,16,1,相手の場のひかりのかべ、リフレクター、オーロラベール状態を解除して攻撃する。,2026/4/10,
6,メガリザードンY,カウンター,かくとう,物理,,100,20,,使ったターンに相手から受けた物理技のダメージを2倍にして返す。,2026/4/10,
6,メガリザードンY,きあいだま,かくとう,特殊,120,70,8,1,10%の確率で相手の特防を1段階下げる。,2026/4/10,
6,メガリザードンY,ねむる,エスパー,変化,0,-,8,,自分のHPを全回復し状態異常も回復する。2ターンの間 ねむり状態になる。HPが満タンだと失敗する。,2026/4/10,
6,メガリザードンY,シャドークロー,ゴースト,物理,70,100,16,1,きゅうしょアップ+1で攻撃する。,2026/4/10,
6,メガリザードンY,げきりん,ドラゴン,物理,120,100,12,1,自分はあばれ状態になる。,2026/4/10,
6,メガリザードンY,ドラゴンダイブ,ドラゴン,物理,100,75,12,1,20%の確率で相手をひるませる。ちいさくなる状態の相手には、威力が2倍になり必ず命中する。,2026/4/10,
6,メガリザードンY,ドラゴンクロー,ドラゴン,物理,80,100,16,1,通常の攻撃技。,2026/4/10,
6,メガリザードンY,ワイドブレイカー,ドラゴン,物理,60,100,16,1,相手の攻撃を1段階下げる。,2026/4/10,
6,メガリザードンY,ドラゴンテール,ドラゴン,物理,60,90,12,1,相手に控えがいる場合、相手をランダムに交代させる。,2026/4/10,
6,メガリザードンY,スケイルショット,ドラゴン,物理,25,90,20,2～5,2ー5回連続で攻撃する。自分の防御を1段階下げ、素早さを1段階上げる。,2026/4/10,
6,メガリザードンY,りゅうのはどう,ドラゴン,特殊,85,100,12,1,通常の攻撃技。,2026/4/10,TRUE
6,メガリザードンY,ドラゴンエール,ドラゴン,変化,0,-,16,,味方をきゅうしょアップ状態にする。ドラゴンタイプなら+2、それ以外のタイプなら+1。,2026/4/10,
6,メガリザードンY,りゅうのまい,ドラゴン,変化,0,-,20,,自分の攻撃、素早さを1段階上げる。,2026/4/10,
6,メガリザードンY,かみくだく,あく,物理,80,100,16,1,20%の確率で相手の防御を1段階下げる。,2026/4/10,
6,メガリザードンY,ぶんまわす,あく,物理,60,100,20,1,通常の攻撃技。,2026/4/10,
6,メガリザードンY,かみつく,あく,物理,60,100,20,1,30%の確率で相手をひるませる。,2026/4/10,
6,メガリザードンY,なげつける,あく,物理,,100,12,,持っている道具によって威力と効果が変わる。使うと道具はなくなる。,2026/4/10,
6,メガリザードンY,ふくろだたき,あく,物理,,100,12,,手持ちのポケモンの数だけ相手を攻撃する。ひんしや状態異常のポケモンは数えない。技の威力は手持ちポケモンのこうげきで計算する。,2026/4/10,
6,メガリザードンY,アイアンテール,はがね,物理,100,75,16,1,30%の確率で相手の防御を1段階下げる。,2026/4/10,
6,メガリザードンY,はがねのつばさ,はがね,物理,70,90,20,1,10%の確率で自分の防御を1段階上げる。,2026/4/10,
6,リザードン,にほんばれ,ほのお,変化,0,-,8,,5ターンの間、にほんばれ状態にする。,2026/4/10,
6,リザードン,オーバーヒート,ほのお,特殊,130,90,8,1,自分の特攻を2段階下げる。,2026/4/10,
6,リザードン,ねっぷう,ほのお,特殊,95,90,12,1,10%の確率で相手をやけど状態にする。,2026/4/10,
6,リザードン,ソーラービーム,くさ,特殊,120,100,12,1,使ったターンで溜め状態になり、次のターンで攻撃する。にほんばれ状態の場合は溜め状態にならず、すぐに攻撃できる。他の天気の場合は威力が1/2になる。,2026/4/10,
6,リザードン,ねっさのだいち,じめん,特殊,70,100,12,1,30%の確率で相手をやけど状態にする。相手のこおり状態を治す。使うと自分のこおり状態を治す。,2026/4/10,
6,リザードン,ギガインパクト,ノーマル,物理,150,90,8,1,使った次のターン、自分は反動状態になる。,2026/4/10,
6,リザードン,すてみタックル,ノーマル,物理,120,100,16,1,与えたダメージの1/3を自分も受ける。,2026/4/10,
6,リザードン,メガトンキック,ノーマル,物理,120,75,8,1,通常の攻撃技。,2026/4/10,
6,リザードン,のしかかり,ノーマル,物理,85,100,16,1,30%の確率で相手をまひ状態にする。ちいさくなる状態の相手には、威力が2倍になり必ず命中する。,2026/4/10,
6,リザードン,からげんき,ノーマル,物理,70,100,20,1,自分がどく、もうどく、まひ、やけど状態のいずれかの場合 威力が2倍になる。やけど状態による物理技のダメージが半減される効果は無視する。,2026/4/10,
6,リザードン,はかいこうせん,ノーマル,特殊,150,90,8,1,使った次のターン、自分は反動状態になる。,2026/4/10,
